job_id,machine,job_type,priority,arrival_hour,arrival_hour_of_day,service_start_hour,finish_hour,wait_hours,service_hours,total_time_hours
12524,Wenzel WGT600,normalbit,3,1251.554381339858,3,1251.555081026972,1251.8874729767167,0.000699687113865366,0.33239194974469843,0.33309163685862586
12409,Wenzel WGT600,forstabit,1,1251.8756039466555,3,1251.8874729767167,1252.522643328299,0.011869030061234298,0.6351703515821616,0.6470393816434807
11988,Wenzel WGT600,forstabit,1,1251.9553420279315,3,1252.522643328299,1253.3210454324526,0.5673013003674896,0.7984021041536553,1.3657034045211276
13304,Wenzel WGT600,forstabit,1,1252.4122211485922,4,1253.3210454324526,1253.9087244615791,0.9088242838604401,0.5876790291265701,1.496503312986988
11422,Wenzel WGT600,normalbit,3,1252.885057788214,4,1253.9087244615791,1254.25228242756,1.0236666733651418,0.34355796598078014,1.3672246393459773
12164,Wenzel WGT600,frekvensbit,2,1254.223992428886,6,1254.25228242756,1254.6411571059907,0.028289998673926675,0.38887467843081425,0.4171646771046653
12852,Wenzel WGT600,normalbit,3,1251.4437170832612,3,1254.6411571059907,1255.3144201897624,3.197440022729552,0.6732630837715514,3.870703106501196
11921,Wenzel WGT600,normalbit,3,1254.8588527105712,6,1255.3144201897624,1255.6578683197142,0.4555674791911315,0.3434481299518445,0.7990156091429981
11366,Wenzel WGT600,forstabit,1,1255.4827460524698,7,1255.6578683197142,1256.4437023275104,0.1751222672444328,0.7858340077962322,0.960956275040644
12273,Wenzel WGT600,frekvensbit,2,1256.084867342653,8,1256.4437023275104,1256.8076509493528,0.3588349848573671,0.3639486218422805,0.7227836066997497
12415,Wenzel WGT600,normalbit,3,1255.3257667137868,7,1256.8076509493528,1257.1875863038501,1.4818842355659854,0.37993535449726923,1.8618195900633054
11686,Wenzel WGT600,normalbit,3,1257.081069171092,9,1257.1875863038501,1257.6793023172374,0.1065171327581993,0.4917160133872834,0.5982331461455033
12750,Wenzel WGT600,normalbit,3,1257.390143920475,9,1257.6793023172374,1258.074809755519,0.2891583967623319,0.3955074382815609,0.6846658350439156
12200,Wenzel WGT600,forstabit,1,1257.9841840361225,9,1258.074809755519,1258.7926813281836,0.09062571939648478,0.7178715726645294,0.8084972920610198
13109,Wenzel WGT600,forstabit,1,1258.751359148755,10,1258.7926813281836,1259.3837488787071,0.04132217942856187,0.5910675505235252,0.6323897299521377
11733,Wenzel WGT600,normalbit,3,1258.4901170822404,10,1259.3837488787071,1260.031684958036,0.8936317964667069,0.6479360793290327,1.5415678757956357
12487,Wenzel WGT600,normalbit,3,1259.9979096308832,11,1260.031684958036,1260.5081586517508,0.0337753271528527,0.4764736937147256,0.5102490208676045
